learning_rate,finetune_learning_rate,dropout_rate1,dropout_rate2,width_shift,height_shift,shear,zoom,finetune_width_shift,finetune_height_shift,finetune_shear,finetune_zoom,num_conv_layers,num_dense_layers,num_maxpools,neurons_first_conv,neurons_remaining_conv,neurons_dense,rotation,finetune_rotation,horizontal_flip,finetune_horizontal_flip,epochs,finetune_epochs,num_fixed_layers,reinitialize_weights,neurons_bottleneck
0.006572735139851482,0.00865,0.055042134801055714,0.30217055364510514,0.4259649671907981,0.31773374954692835,0.5235066324639074,0.06556407510400178,0.3858652116676488,0.26545454545454544,0.43909090909090903,0.38432889537126513,4.0,1.0,2.0,3.0,4.0,8.0,143.0,232.0,1.0,0.0,5.0,351.0,5.0,1.0,70.0
0.003275454545454545,0.00865,0.08196956991203166,0.5663636363636363,0.5715513841161306,0.3545321094750158,0.23060639966915136,0.06556407510400178,0.3858652116676488,0.26545454545454544,0.5217726704887996,0.15637151146428102,2.0,1.0,1.0,3.0,4.0,8.0,191.0,342.0,0.0,0.0,5.0,554.0,5.0,0.0,73.0
0.008607585458743818,0.00865,0.055042134801055714,0.5663636363636363,0.5715513841161306,0.4078360100034415,0.4835198670402838,0.06556407510400178,0.3858652116676488,0.28182300690048967,0.43909090909090903,0.15637151146428102,2.0,2.0,2.0,3.0,4.0,8.0,15.0,97.0,1.0,0.0,7.0,351.0,5.0,1.0,14.0
0.007304852519615957,0.00832381353820707,0.055042134801055714,0.5663636363636363,0.5715513841161306,0.4350479105955671,0.3889269348020534,0.06556407510400178,0.3939985848548669,0.26545454545454544,0.43909090909090903,0.15637151146428102,2.0,3.0,2.0,3.0,4.0,8.0,239.0,148.0,1.0,0.0,4.0,541.0,5.0,1.0,14.0
0.003275454545454545,0.00865,0.19545293682931775,0.4327487268570359,0.5715513841161306,0.4078360100034415,0.4835198670402838,0.06556407510400178,0.3858652116676488,0.26545454545454544,0.43909090909090903,0.2538269831612221,2.0,1.0,2.0,3.0,4.0,10.0,167.0,317.0,1.0,0.0,5.0,456.0,5.0,1.0,14.0
0.003275454545454545,0.008793159211658061,0.055042134801055714,0.5663636363636363,0.5715513841161306,0.5226498641714307,0.6102987197681519,0.35159387263754727,0.3858652116676488,0.26545454545454544,0.43909090909090903,0.15637151146428102,2.0,1.0,2.0,3.0,4.0,9.0,143.0,211.0,1.0,0.0,5.0,351.0,5.0,1.0,14.0
0.005509128884322898,0.00860466457043548,0.055042134801055714,0.5663636363636363,0.45747064671368093,0.4078360100034415,0.5227077959651896,0.06556407510400178,0.3549128011832191,0.26545454545454544,0.43909090909090903,0.15637151146428102,2.0,1.0,1.0,3.0,4.0,8.0,2.0,211.0,1.0,0.0,5.0,555.0,5.0,1.0,14.0
0.003275454545454545,0.007412558346558172,0.055042134801055714,0.5122420145881392,0.5108362515923605,0.4078360100034415,0.4835198670402838,0.10216880680371734,0.3858652116676488,0.26545454545454544,0.4925430466370264,0.15637151146428102,2.0,1.0,2.0,3.0,4.0,8.0,213.0,286.0,1.0,1.0,5.0,213.0,5.0,1.0,8.0
0.003275454545454545,0.00922182183676013,0.055042134801055714,0.5584599296811187,0.5715513841161306,0.4078360100034415,0.40894216966625774,0.06556407510400178,0.3858652116676488,0.26545454545454544,0.43909090909090903,0.15637151146428102,2.0,1.0,2.0,3.0,4.0,8.0,143.0,211.0,1.0,1.0,5.0,204.0,1.0,0.0,8.0
0.003275454545454545,0.00865,0.055042134801055714,0.5663636363636363,0.5715513841161306,0.4078360100034415,0.4835198670402838,0.06556407510400178,0.3858652116676488,0.27079388784250813,0.4036953016305863,0.15637151146428102,2.0,1.0,0.0,3.0,4.0,8.0,143.0,211.0,1.0,0.0,5.0,351.0,0.0,1.0,14.0
0.0014935707654148563,0.00865,0.055042134801055714,0.5663636363636363,0.5715513841161306,0.4078360100034415,0.4835198670402838,0.06556407510400178,0.39456353868431066,0.26545454545454544,0.5856699306243078,0.15637151146428102,2.0,1.0,2.0,3.0,4.0,8.0,143.0,82.0,1.0,0.0,5.0,536.0,5.0,1.0,14.0
0.003275454545454545,0.00865,0.055042134801055714,0.5663636363636363,0.35152260719810347,0.4078360100034415,0.4835198670402838,0.06556407510400178,0.3858652116676488,0.26545454545454544,0.43909090909090903,0.19960862815312347,2.0,1.0,2.0,3.0,4.0,8.0,143.0,353.0,1.0,0.0,5.0,321.0,5.0,1.0,14.0
0.003275454545454545,0.00865,0.055042134801055714,0.5663636363636363,0.5715513841161306,0.4078360100034415,0.4835198670402838,0.06556407510400178,0.3858652116676488,0.26545454545454544,0.43909090909090903,0.15637151146428102,2.0,1.0,2.0,3.0,4.0,8.0,290.0,315.0,0.0,0.0,5.0,351.0,5.0,1.0,14.0
0.003275454545454545,0.00865,0.055042134801055714,0.5663636363636363,0.5715513841161306,0.4078360100034415,0.4835198670402838,0.06556407510400178,0.3858652116676488,0.26545454545454544,0.43909090909090903,0.15637151146428102,4.0,2.0,2.0,3.0,4.0,9.0,129.0,211.0,1.0,0.0,5.0,351.0,5.0,0.0,14.0
0.005819378794507633,0.007399411436817715,0.055042134801055714,0.5663636363636363,0.41293212776547494,0.4078360100034415,0.4835198670402838,0.06556407510400178,0.3858652116676488,0.26545454545454544,0.4806763146536071,0.15637151146428102,2.0,1.0,2.0,3.0,4.0,8.0,143.0,309.0,1.0,0.0,4.0,103.0,7.0,1.0,23.0
0.003857805698065496,0.00865,0.055042134801055714,0.5663636363636363,0.5676226538681403,0.4078360100034415,0.4835198670402838,0.06556407510400178,0.32408193858185336,0.26545454545454544,0.6956619146487792,0.15637151146428102,2.0,1.0,2.0,4.0,4.0,8.0,306.0,211.0,1.0,0.0,4.0,235.0,5.0,1.0,14.0
0.003275454545454545,0.00865,0.055042134801055714,0.5663636363636363,0.5715513841161306,0.4078360100034415,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.26545454545454544,0.43909090909090903,0.15637151146428102,2.0,1.0,2.0,3.0,4.0,8.0,249.0,211.0,0.0,0.0,5.0,351.0,5.0,1.0,65.0
0.003275454545454545,0.00865,0.055042134801055714,0.5663636363636363,0.44967956566455886,0.4078360100034415,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.26545454545454544,0.43909090909090903,0.15637151146428102,2.0,1.0,2.0,3.0,4.0,8.0,297.0,211.0,0.0,0.0,5.0,991.0,5.0,1.0,65.0
0.003275454545454545,0.00865,0.055042134801055714,0.5663636363636363,0.5715513841161306,0.4078360100034415,0.29682977021789675,0.06556407510400178,0.3988730229632503,0.26545454545454544,0.43909090909090903,0.15637151146428102,2.0,1.0,2.0,3.0,4.0,8.0,349.0,156.0,0.0,0.0,7.0,351.0,5.0,0.0,65.0
0.003275454545454545,0.00865,0.055042134801055714,0.5663636363636363,0.5715513841161306,0.4078360100034415,0.3136004658760326,0.06556407510400178,0.3924095954849668,0.3103135863002986,0.43909090909090903,0.28549351072567686,2.0,1.0,2.0,3.0,4.0,7.0,261.0,109.0,0.0,0.0,5.0,351.0,5.0,1.0,88.0
0.003275454545454545,0.00865,0.055042134801055714,0.5663636363636363,0.5715513841161306,0.4730833477378563,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.19537170637156875,0.43909090909090903,0.15637151146428102,2.0,1.0,2.0,3.0,4.0,9.0,249.0,180.0,0.0,1.0,5.0,351.0,5.0,1.0,122.0
0.003275454545454545,0.00865,0.055042134801055714,0.518654785852911,0.5715513841161306,0.1714130546266309,0.29682977021789675,0.16454469045546616,0.3858652116676488,0.3713130298631394,0.43909090909090903,0.15637151146428102,2.0,1.0,2.0,3.0,4.0,8.0,249.0,113.0,0.0,0.0,5.0,128.0,5.0,1.0,31.0
0.003275454545454545,0.008121795453417402,0.055042134801055714,0.5663636363636363,0.5715513841161306,0.4078360100034415,0.19442902293074651,0.06556407510400178,0.31694092740457996,0.26545454545454544,0.5048887353070398,0.15637151146428102,2.0,1.0,2.0,3.0,4.0,8.0,249.0,204.0,0.0,0.0,5.0,813.0,5.0,1.0,65.0
0.003275454545454545,0.00865,0.055042134801055714,0.5663636363636363,0.5715513841161306,0.4078360100034415,0.29682977021789675,0.15669974899497868,0.3858652116676488,0.26545454545454544,0.43909090909090903,0.15637151146428102,2.0,1.0,2.0,3.0,4.0,8.0,249.0,287.0,0.0,1.0,5.0,508.0,5.0,1.0,65.0
0.003275454545454545,0.00865,0.055042134801055714,0.5663636363636363,0.5715513841161306,0.4078360100034415,0.29682977021789675,0.06556407510400178,0.3896658966190844,0.26545454545454544,0.43909090909090903,0.20641606685061817,2.0,1.0,2.0,3.0,4.0,8.0,117.0,134.0,0.0,0.0,5.0,197.0,5.0,1.0,88.0
0.003275454545454545,0.00865,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.43909090909090903,0.15637151146428102,2.0,1.0,2.0,4.0,4.0,8.0,205.0,211.0,0.0,1.0,5.0,351.0,5.0,1.0,62.0
0.003275454545454545,0.00865,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.43909090909090903,0.15637151146428102,2.0,1.0,2.0,4.0,4.0,9.0,205.0,151.0,0.0,1.0,5.0,467.0,5.0,1.0,89.0
0.003275454545454545,0.00865,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.2495660792916005,0.3858652116676488,0.2738000405386669,0.43909090909090903,0.15637151146428102,2.0,1.0,2.0,4.0,4.0,7.0,343.0,256.0,0.0,1.0,6.0,351.0,5.0,1.0,62.0
0.003275454545454545,0.0078124551883097006,0.21257068704121862,0.5663636363636363,0.32315251752310314,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.43909090909090903,0.02410373191029852,2.0,1.0,2.0,4.0,4.0,8.0,205.0,211.0,0.0,0.0,5.0,418.0,5.0,1.0,62.0
0.014345337674415794,0.009474898166395847,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.1789872801444986,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.43909090909090903,0.15637151146428102,2.0,1.0,2.0,5.0,4.0,8.0,338.0,211.0,0.0,1.0,5.0,156.0,5.0,1.0,62.0
0.003275454545454545,0.005361953371703406,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.18062306122562233,0.3858652116676488,0.2738000405386669,0.43909090909090903,0.15637151146428102,2.0,1.0,2.0,4.0,4.0,9.0,346.0,211.0,0.0,1.0,5.0,597.0,5.0,1.0,62.0
0.003275454545454545,0.00865,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.43909090909090903,0.2789522652545732,2.0,1.0,2.0,4.0,4.0,8.0,205.0,211.0,0.0,0.0,5.0,162.0,5.0,1.0,62.0
0.003275454545454545,0.00865,0.21257068704121862,0.5663636363636363,0.5511569534705897,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.43909090909090903,0.15637151146428102,2.0,1.0,2.0,4.0,4.0,8.0,205.0,211.0,0.0,1.0,5.0,999.0,5.0,1.0,62.0
0.003275454545454545,0.00865,0.21257068704121862,0.5663636363636363,0.2969743068813909,0.21745999778450056,0.29682977021789675,0.03912656189871906,0.3082760475958113,0.2738000405386669,0.5142380551651946,0.15637151146428102,2.0,1.0,2.0,4.0,4.0,8.0,205.0,159.0,0.0,1.0,6.0,351.0,5.0,1.0,86.0
0.003275454545454545,0.00865,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.19723026543434743,0.3858652116676488,0.2738000405386669,0.43909090909090903,0.15637151146428102,2.0,1.0,2.0,4.0,4.0,8.0,205.0,306.0,0.0,1.0,5.0,351.0,5.0,1.0,62.0
0.003275454545454545,0.00865,0.21257068704121862,0.32396669186775534,0.5645738386451769,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2997281268880532,0.43909090909090903,0.15637151146428102,2.0,1.0,2.0,4.0,4.0,8.0,205.0,211.0,0.0,1.0,5.0,581.0,5.0,1.0,84.0
0.003275454545454545,0.00865,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.053114940796934185,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.43909090909090903,0.15637151146428102,2.0,1.0,2.0,4.0,4.0,8.0,205.0,231.0,0.0,1.0,5.0,351.0,5.0,1.0,19.0
0.003275454545454545,0.00865,0.21257068704121862,0.3476809153030388,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.10999682806694498,0.3858652116676488,0.2738000405386669,0.6380257259041664,0.15637151146428102,2.0,1.0,2.0,4.0,4.0,8.0,201.0,175.0,0.0,1.0,5.0,180.0,5.0,1.0,62.0
0.003275454545454545,0.00865,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.43909090909090903,0.15637151146428102,2.0,1.0,2.0,4.0,4.0,8.0,233.0,211.0,1.0,0.0,5.0,714.0,5.0,1.0,65.0
0.003275454545454545,0.00865,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.43909090909090903,0.15637151146428102,2.0,1.0,2.0,4.0,4.0,8.0,254.0,211.0,0.0,1.0,5.0,237.0,5.0,1.0,72.0
0.003275454545454545,0.009717473208298397,0.21257068704121862,0.36215067196326234,0.5715513841161306,0.3224228109466613,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.43909090909090903,0.15637151146428102,2.0,1.0,2.0,6.0,4.0,8.0,281.0,211.0,0.0,1.0,5.0,381.0,5.0,1.0,62.0
0.003275454545454545,0.00865,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.43909090909090903,0.15637151146428102,2.0,1.0,2.0,4.0,4.0,8.0,320.0,333.0,0.0,1.0,5.0,464.0,5.0,1.0,62.0
0.003275454545454545,0.006252360538802093,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.43909090909090903,0.15637151146428102,2.0,1.0,2.0,6.0,4.0,7.0,205.0,211.0,0.0,1.0,5.0,506.0,5.0,1.0,62.0
0.003275454545454545,0.00865,0.21257068704121862,0.6063649358959817,0.5531940425876896,0.21745999778450056,0.29682977021789675,0.20782730127365115,0.3858652116676488,0.2738000405386669,0.43909090909090903,0.15637151146428102,2.0,1.0,2.0,4.0,4.0,8.0,205.0,355.0,0.0,0.0,5.0,467.0,5.0,1.0,62.0
0.003275454545454545,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.43909090909090903,0.15637151146428102,2.0,2.0,2.0,4.0,4.0,8.0,205.0,211.0,0.0,0.0,9.0,351.0,4.0,1.0,105.0
0.003275454545454545,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.4600101356537784,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.43909090909090903,0.15637151146428102,2.0,2.0,2.0,4.0,4.0,8.0,259.0,211.0,0.0,0.0,9.0,106.0,4.0,1.0,105.0
0.003275454545454545,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.43909090909090903,0.0878487808249147,2.0,2.0,2.0,4.0,4.0,8.0,205.0,211.0,0.0,0.0,9.0,886.0,4.0,1.0,105.0
0.003275454545454545,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.20484103838512224,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.25729471026563927,0.5944662661047743,0.15637151146428102,2.0,2.0,2.0,4.0,4.0,8.0,141.0,104.0,0.0,0.0,9.0,351.0,4.0,1.0,105.0
0.003275454545454545,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.43909090909090903,0.15637151146428102,2.0,2.0,2.0,4.0,4.0,8.0,314.0,90.0,0.0,1.0,9.0,351.0,4.0,1.0,105.0
0.003275454545454545,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.6878244344124878,0.15637151146428102,2.0,2.0,2.0,4.0,4.0,7.0,205.0,288.0,0.0,0.0,9.0,410.0,4.0,1.0,105.0
0.003275454545454545,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.10530629299695701,0.06556407510400178,0.3858652116676488,0.23159750782520885,0.6878244344124878,0.15637151146428102,2.0,2.0,2.0,4.0,4.0,7.0,205.0,348.0,0.0,0.0,9.0,223.0,4.0,1.0,105.0
0.008465692172621787,0.008786725098399723,0.21257068704121862,0.4318786663866446,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.6878244344124878,0.15637151146428102,2.0,2.0,2.0,4.0,4.0,7.0,205.0,288.0,0.0,0.0,9.0,130.0,4.0,1.0,105.0
0.003275454545454545,0.008786725098399723,0.32824839927480964,0.5663636363636363,0.31174855663880335,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.6878244344124878,0.15637151146428102,2.0,2.0,2.0,4.0,4.0,7.0,274.0,288.0,0.0,0.0,9.0,410.0,4.0,1.0,105.0
0.003275454545454545,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.6878244344124878,0.014915805689059924,2.0,2.0,2.0,4.0,4.0,9.0,205.0,159.0,0.0,0.0,9.0,410.0,2.0,1.0,105.0
0.003275454545454545,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5765128725905352,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.30873383369202745,0.6878244344124878,0.15637151146428102,2.0,2.0,2.0,4.0,4.0,7.0,124.0,288.0,0.0,0.0,9.0,735.0,4.0,1.0,105.0
0.003275454545454545,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.6878244344124878,0.15637151146428102,2.0,2.0,2.0,4.0,4.0,8.0,205.0,288.0,0.0,0.0,9.0,279.0,4.0,1.0,105.0
0.005078038596969792,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.372645897276104,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.6878244344124878,0.15637151146428102,2.0,2.0,2.0,4.0,4.0,9.0,205.0,288.0,0.0,0.0,9.0,410.0,4.0,1.0,105.0
0.003275454545454545,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.6878244344124878,0.15637151146428102,2.0,2.0,2.0,4.0,5.0,7.0,358.0,288.0,0.0,0.0,9.0,410.0,4.0,1.0,105.0
0.003275454545454545,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.6878244344124878,0.15637151146428102,2.0,2.0,2.0,4.0,4.0,7.0,33.0,288.0,0.0,0.0,9.0,410.0,4.0,1.0,105.0
0.0030084390090391565,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.36774450082331883,0.2738000405386669,0.6878244344124878,0.15637151146428102,2.0,2.0,2.0,4.0,4.0,7.0,344.0,325.0,0.0,0.0,9.0,578.0,4.0,1.0,105.0
0.0022593412753031195,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.6878244344124878,0.15637151146428102,2.0,2.0,2.0,4.0,4.0,7.0,83.0,89.0,0.0,0.0,9.0,410.0,4.0,1.0,105.0
0.0022593412753031195,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.015130505216500001,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.6878244344124878,0.15637151146428102,2.0,2.0,2.0,4.0,4.0,7.0,83.0,17.0,0.0,0.0,9.0,410.0,6.0,1.0,105.0
0.0022593412753031195,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.6878244344124878,0.15637151146428102,2.0,2.0,2.0,4.0,4.0,7.0,83.0,45.0,0.0,0.0,8.0,536.0,4.0,1.0,105.0
0.0022593412753031195,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.6878244344124878,0.15637151146428102,2.0,2.0,2.0,4.0,4.0,7.0,19.0,89.0,0.0,0.0,9.0,657.0,4.0,1.0,105.0
0.0022593412753031195,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.6878244344124878,0.15637151146428102,2.0,2.0,2.0,4.0,7.0,7.0,83.0,89.0,0.0,0.0,9.0,264.0,4.0,1.0,105.0
0.0022593412753031195,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.6878244344124878,0.15637151146428102,2.0,2.0,2.0,4.0,4.0,7.0,164.0,12.0,0.0,0.0,9.0,410.0,4.0,1.0,105.0
0.0022593412753031195,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.6878244344124878,0.15637151146428102,2.0,1.0,2.0,4.0,4.0,7.0,83.0,84.0,0.0,0.0,9.0,793.0,4.0,1.0,105.0
0.0022593412753031195,0.008786725098399723,0.21257068704121862,0.43752263425326143,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.6878244344124878,0.15637151146428102,2.0,2.0,2.0,4.0,4.0,7.0,10.0,126.0,0.0,0.0,9.0,410.0,4.0,1.0,105.0
0.0022593412753031195,0.008786725098399723,0.21257068704121862,0.39825640994659706,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.21729275457983255,0.3858652116676488,0.2738000405386669,0.6878244344124878,0.15637151146428102,2.0,2.0,2.0,4.0,4.0,6.0,83.0,89.0,1.0,0.0,9.0,410.0,4.0,1.0,105.0
0.0022593412753031195,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.6878244344124878,0.15637151146428102,2.0,2.0,2.0,4.0,4.0,7.0,83.0,21.0,0.0,0.0,9.0,285.0,4.0,1.0,76.0
0.0022593412753031195,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.18883162478780346,0.6878244344124878,0.15637151146428102,2.0,2.0,2.0,4.0,4.0,7.0,176.0,21.0,0.0,0.0,9.0,285.0,4.0,1.0,22.0
0.0022593412753031195,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.6878244344124878,0.15637151146428102,2.0,2.0,2.0,4.0,4.0,7.0,324.0,21.0,0.0,0.0,9.0,285.0,4.0,1.0,76.0
0.0022593412753031195,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.6878244344124878,0.15637151146428102,2.0,2.0,2.0,4.0,4.0,7.0,249.0,21.0,0.0,0.0,9.0,285.0,4.0,1.0,76.0
0.0022593412753031195,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.6878244344124878,0.29717501194164614,2.0,2.0,2.0,4.0,4.0,7.0,83.0,21.0,0.0,0.0,9.0,354.0,4.0,1.0,76.0
0.0022593412753031195,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.6878244344124878,0.29717501194164614,2.0,2.0,1.0,4.0,4.0,7.0,194.0,21.0,0.0,0.0,9.0,567.0,4.0,1.0,76.0
0.0022593412753031195,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.6878244344124878,0.29717501194164614,2.0,2.0,2.0,4.0,4.0,7.0,83.0,21.0,0.0,0.0,9.0,718.0,4.0,1.0,76.0
0.0022593412753031195,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.6878244344124878,0.29717501194164614,2.0,2.0,2.0,4.0,4.0,6.0,83.0,112.0,0.0,0.0,9.0,556.0,4.0,1.0,76.0
0.00026016252061658585,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.6878244344124878,0.3585563875540762,2.0,2.0,2.0,4.0,4.0,7.0,202.0,21.0,0.0,0.0,9.0,718.0,4.0,1.0,76.0
0.0022593412753031195,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.6878244344124878,0.29717501194164614,2.0,2.0,2.0,4.0,4.0,7.0,12.0,21.0,1.0,0.0,9.0,884.0,4.0,1.0,76.0
0.0022593412753031195,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.6878244344124878,0.29717501194164614,2.0,2.0,2.0,4.0,4.0,7.0,12.0,21.0,1.0,0.0,9.0,594.0,4.0,1.0,76.0
0.0022593412753031195,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.6878244344124878,0.29717501194164614,2.0,2.0,2.0,4.0,4.0,7.0,12.0,21.0,1.0,0.0,9.0,884.0,6.0,1.0,22.0
0.0022593412753031195,0.008786725098399723,0.21257068704121862,0.5663636363636363,0.5715513841161306,0.21745999778450056,0.29682977021789675,0.06556407510400178,0.3858652116676488,0.2738000405386669,0.6878244344124878,0.29717501194164614,2.0,2.0,2.0,4.0,5.0,7.0,12.0,21.0,1.0,0.0,7.0,524.0,6.0,1.0,22.0
